"id","title","year","journal_name","conf_name"
"475423977","The evolution of active galactic nuclei across cosmic time: what is downsizing?: The evolution of AGNs across cosmic time","2012","Monthly Notices of the Royal Astronomical Society",
"436958689","Spatially Offset Active Galactic Nuclei. II. Triggering in Galaxy Mergers","2017","The Astrophysical Journal",
"69210310","Galaxy evolution: Let there be stars","2017","Nature Astronomy",
"137542256","A Catalog of Narrow Line Seyfert 1 Galaxies from the Sloan Digital Sky Survey Data Release 12","2017","Astrophysical Journal Supplement Series",
"492749511","Hidden Broad-line Regions in Seyfert 2 Galaxies: From the Spectropolarimetric Perspective","2017","The Astrophysical Journal",
"95323938","BL Lacertae: X-ray spectral evolution and a black-hole mass estimate","2017","Astronomy and Astrophysics",
"240355871","Revisiting the Bulge–Halo Conspiracy. I. Dependence on Galaxy Properties and Halo Mass","2017","The Astrophysical Journal",
"291110958","Search for intermediate mass black hole binaries in the first observing run of Advanced LIGO","2017","Physical Review D",
"80988411","A geometric approach to non-linear correlations with intrinsic scatter","2017","Monthly Notices of the Royal Astronomical Society",
"157028078","Broad absorption line disappearance and emergence using multiple-epoch spectroscopy from the Sloan Digital Sky Survey","2017","Monthly Notices of the Royal Astronomical Society",
"383207445","Enhancement of Feedback Efficiency by Active Galactic Nucleus Outflows via the Magnetic Tension Force in the Inhomogeneous Interstellar Medium","2017","The Astrophysical Journal",
"455151209","A combined photometric and kinematic recipe for evaluating the nature of bulges using the CALIFA sample","2017","Astronomy and Astrophysics",
"418996656","Clustering of galaxies around AGNs in the HSC Wide survey","2018","Publications of the Astronomical Society of Japan",
"180760051","Bayesian Models for Astrophysical Data: Using R, JAGS, Python, and Stan","2017",,
"248108762","Star formation history in barred spiral galaxies – active galactic nucleus feedback","2017","Monthly Notices of the Royal Astronomical Society",
"303802061","The redshift evolution of major merger triggering of luminous AGN : a slight enhancement at z∼2","2017","Monthly Notices of the Royal Astronomical Society",
"435492225","Galaxy pairs in the Sloan Digital Sky Survey - IV. Interactions trigger active galactic nuclei: AGN in galaxy pairs","2011","Monthly Notices of the Royal Astronomical Society",
"498854004","Recoiling black holes in merging galaxies: relationship to active galactic nucleus lifetimes, starbursts and the MBH-σ* relation: Recoiling black holes in merging galaxies","2011","Monthly Notices of the Royal Astronomical Society",
"144424048","Central Structural Parameters of Early-Type Galaxies as Viewed with Nicmos on the [ITAL]HUBBLE SPACE TELESCOPE[/ITAL][ITAL]Hubble Space Telescope[/ITAL]","2001","The Astronomical Journal",
"98703870","Observational evidence for intermediate-mass black holes","2017","International Journal of Modern Physics D",
"253173136","Intrinsic AGN SED & black hole growth in the Palomar−Green quasars","2017","Monthly Notices of the Royal Astronomical Society",
"467170743","Supermassive black holes in disc-dominated galaxies outgrow their bulges and co-evolve with their host galaxies","2017","Monthly Notices of the Royal Astronomical Society",
"347223794","Enhancement of AGN in a protocluster at z=1.6","2017","Monthly Notices of the Royal Astronomical Society",
"432330446","AGN jet feedback on a moving mesh: cocoon inflation, gas flows and turbulence","2017","Monthly Notices of the Royal Astronomical Society",
"322846753","LOFAR MSSS: The scaling relation between AGN cavity power and radio luminosity at low radio frequencies","2017","Astronomy and Astrophysics",
"291098592","On the fundamental dichotomy in the local radio-AGN population: accretion, evolution and host galaxy properties: The fundamental dichotomy in local radio-AGN","2012","Monthly Notices of the Royal Astronomical Society",
"472610000","PAH features within few hundred parsecs of active galactic nuclei","2017","Monthly Notices of the Royal Astronomical Society",
"222541125","Far-infrared emission in luminous quasars accompanied by nuclear outflows","2017","Monthly Notices of the Royal Astronomical Society",
"645926","Detection of faint broad emission lines in type 2 AGNs - III. On the MBH-sigma star relation of type 2 AGNs","2017","Monthly Notices of the Royal Astronomical Society",
"215574805","THE CLUSTER AND FIELD GALAXY ACTIVE GALACTIC NUCLEUS FRACTION ATz= 1-1.5: EVIDENCE FOR A REVERSAL OF THE LOCAL ANTICORRELATION BETWEEN ENVIRONMENT AND AGN FRACTION","2013","The Astrophysical Journal",
"51043494","Unveiling early black holes with JWST","2016",,
"461923871","Extragalactic radio surveys in the pre-Square Kilometre Array era","2017","Royal Society Open Science",
"125049858","THE X-RAY ZURICH ENVIRONMENTAL STUDY (X-ZENS). I.CHANDRAANDXMM-NEWTONOBSERVATIONS OF ACTIVE GALACTIC NUCLEI IN GALAXIES IN NEARBY GROUPS","2013","The Astrophysical Journal",
"496750145","Galaxy interactions trigger rapid black hole growth: An unprecedented view from the Hyper Suprime-Cam survey","2018","Publications of the Astronomical Society of Japan",
"46034843","Observational Progress in Identifying and Characterizing Tidal Disruption Flares","2016",,
"318892675","A remarkably large depleted core in the Abell 2029 BCG IC 1101","2017","Monthly Notices of the Royal Astronomical Society",
"346857745","Black hole masses of tidal disruption event host galaxies","2017","Monthly Notices of the Royal Astronomical Society",
"301941496","Excavating black hole continuum spectrum: Possible signatures of scalar hairs and of higher dimensions","2017","Physical Review D",
"204497043","Active galactic nucleus outflows in galaxy discs","2018","Monthly Notices of the Royal Astronomical Society",
"417984357","Two channels of supermassive black hole growth as seen on the galaxies mass–size plane","2018","Monthly Notices of the Royal Astronomical Society",
"274598229","Synoptic studies of 17 blazars detected in very high-energy γ-rays: Synoptic VHE blazar studies","2008","Monthly Notices of the Royal Astronomical Society",
"43181230","GENERATION-X TECHNOLOGY DEVELOPMENT PROGRAM","2010",,
"26272645","Search and study of objects of the early universe","2017","Astrophysical Bulletin",
"111232784","Self-regulated growth of supermassive black holes by a dual jet-heating active galactic nucleus feedback mechanism: methods, tests and implications for cosmological simulations: AGN feedback for cosmological simulations","2012","Monthly Notices of the Royal Astronomical Society",
"373135906","Chasing obscuration in type-I AGN: Discovery of an eclipsing clumpy wind at the outer broad-line region of NGC 3783","2017","Astronomy and Astrophysics",
"193411965","Stringent limits on the masses of the supermassive black holes in seven nearby galaxies","2017","Astronomische Nachrichten",
"212990764","Accretion Disc Winds","2017",,
"24258379","Smoothed particle hydrodynamics simulations of black hole accretion: a step to model black hole feedback in galaxies: SPH simulations of BH accretion","2011","Monthly Notices of the Royal Astronomical Society",
"416062991","Optical and radio properties of extragalactic radio sources with recurrent jet activity","2017","Monthly Notices of the Royal Astronomical Society",
"101810504","Paving the way to simultaneous multi-wavelength astronomy","2017","New Astronomy Reviews",
"17737552","The impact of radio feedback from active galactic nuclei in cosmological simulations: formation of disc galaxies: AGN feedback in cosmological simulations","2008","Monthly Notices of the Royal Astronomical Society",
"265482327","A (likely) X-ray jet from NGC6217 observed by XMM–Newton","2017","Monthly Notices of the Royal Astronomical Society",
"407601143","Residual cooling and persistent star formation amid active galactic nucleus feedback in Abell 2597: Residual cooling amid AGN feedback in A2597","2012","Monthly Notices of the Royal Astronomical Society",
"312381002","The Black Hole Mass-Galaxy Bulge Relationship for QSOs in the Sloan Digital Sky Survey Data Release 3","2007","The Astrophysical Journal",
"283149383","Radio jets in NGC 4151: where eMERLIN meets HST","2017","Monthly Notices of the Royal Astronomical Society",
"106866314","The descendants of the first quasars in the BlueTides simulation","2018","Monthly Notices of the Royal Astronomical Society",
"171747131","Environment of 1 ≤ z ≤ 2 MIR selected obscured and unobscured AGNs in the Extended Chandra Deep Field South","2017","Astronomy and Astrophysics",
"57074959","Galaxy-wide radio-induced feedback in a radio-quiet quasar","2017","Monthly Notices of the Royal Astronomical Society",
"397269227","On the relation between the mass of Compact Massive Objects and their host galaxies","2017","Monthly Notices of the Royal Astronomical Society",
"69342791","The XXL Survey: XIX. A realistic population of simulated X-ray AGN: Comparison of models with observations★","2018","Astronomy and Astrophysics",
"361336272","Primordial-black-hole mergers in dark-matter spikes","2019","Physical Review D",
"239436996","The effect of nuclear gas distribution on the mass determination of supermassive black holes","2018","Nature Astronomy",
"198712724","A candidate sub-parsec binary black hole in the Seyfert galaxy NGC 7674","2017","Nature Astronomy",
"439980020","Limits on the growth rate of supermassive black holes at early cosmic epochs","2018","Monthly Notices of the Royal Astronomical Society",
"71230520","Predicting the X-ray polarization of type 2 Seyfert galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"28716674","The Chandra deep fields: Lifting the veil on distant active galactic nuclei and X-ray emitting galaxies","2017","New Astronomy Reviews",
"138922830","Quasar Black Hole Mass Estimates from High-Ionization Lines: Breaking a Taboo?","2017","Atoms",
"200444564","Using LISA-like gravitational wave detectors to search for primordial black holes","2019","Physical Review D",
"449346956","Mass models of NGC 6624 without an intermediate-mass black hole","2018","Monthly Notices of the Royal Astronomical Society",
"90837368","The molecular H2 and stellar discs in the nuclear region of NGC 4258","2018","Monthly Notices of the Royal Astronomical Society",
"74863273","High-redshift AGN in the Chandra Deep Fields : The obscured fraction and space density of the sub-L * population","2018","Monthly Notices of the Royal Astronomical Society",
"311768318","Massive outflow properties suggest AGN fade slowly","2018","Monthly Notices of the Royal Astronomical Society",
"399821682","The supermassive black hole coincident with the luminous transient ASASSN-15lh","2018","Astronomy and Astrophysics",
"244515598","Feedback and Feeding in the Context of Galaxy Evolution with SPICA: Direct Characterisation of Molecular Outflows and Inflows","2017","Publications of the Astronomical Society of Australia",
"14694932","Galaxy evolution studies with the SPace IR Telescope for Cosmology and Astrophysics (SPICA): the power of IR spectroscopy","2017","Publications of the Astronomical Society of Australia",
"89058839","Multi-Frequency Databases for AGN Investigation—Results and Perspectives","2017","Frontiers in Astronomy and Space Sciences",
"126555342","SUCCESSIVE MERGER OF MULTIPLE MASSIVE BLACK HOLES IN A PRIMORDIAL GALAXY","2011","The Astrophysical Journal",
"326358865","SDSS-IV MaNGA: identification of active galactic nuclei in optical integral field unit surveys","2018","Monthly Notices of the Royal Astronomical Society",
"295980333","Linking black hole growth with host galaxies: The accretion-stellar mass relation and its cosmic evolution","2018","Monthly Notices of the Royal Astronomical Society",
"260106199","The most massive black holes on the Fundamental Plane of black hole accretion","2018","Monthly Notices of the Royal Astronomical Society",
"150996165","Imprints of the large-scale structure on AGN formation and evolution","2018","Astronomy and Astrophysics",
"189871034","SDSS-IV MaNGA: evidence of the importance of AGN feedback in low-mass galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"161996630","AGN feedback in dwarf galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"305404119","Gemini NIFS survey of feeding and feedback processes in nearby active galaxies – II. The sample and surface mass density profiles.","2018","Monthly Notices of the Royal Astronomical Society",
"192527680","Sensitivity of gravitational wave searches to the full signal of intermediate mass black hole binaries during the LIGO O1 Science Run","2018","Physical Review D",
"77042361","Relativistic dynamics and extreme mass ratio inspirals","2018","Living Reviews in Relativity",
"368417863","X-ray astronomy and Eddington windsX-RAY ASTRONOMY: EDDINGTON WINDS","2017","Astronomy & Geophysics",
"262066753","How to constrain mass and spin of supermassive black holes through their disk emission","2018","Astronomy and Astrophysics",
"183374294","Ionized Gas Outflows from the MAGNUM Survey: NGC 1365 and NGC 4945","2017","Frontiers in Astronomy and Space Sciences",
"214678539","Wandering off the centre: a characterization of the random motion of intermediate-mass black holes in star clusters","2018","Monthly Notices of the Royal Astronomical Society",
"383488934","The combined effect of AGN and supernovae feedback in launching massive molecular outflows in high-redshift galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"115131890","A Hubble Space Telescope imaging study of four FeLoBAL quasar host galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"307701146","Quasar outflow energetics from broad absorption line variability","2018","Monthly Notices of the Royal Astronomical Society",
"408182726","The Star Formation Reference Survey – II. Activity demographics and host-galaxy properties for infrared-selected galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"347208612","The continuous rise of bulges out of galactic disks","2018","Astronomy and Astrophysics",
"34555243","Astrophysical and Cosmological Constraints on Life","2018",,
"460817970","Luminous and Obscured Quasars and Their Host Galaxies","2018","Frontiers in Astronomy and Space Sciences",
"79259980","Black-hole-regulated star formation in massive galaxies","2018","Nature",
"252353805","Thermal wind from hot accretion flows at large radii","2018","Monthly Notices of the Royal Astronomical Society",
"343243406","The effect of accretion environment at large radius on hot accretion flows","2018","Monthly Notices of the Royal Astronomical Society",
"124669279","Questions of Modern Cosmology","2009",,
"354578534","Normal black holes in bulge-less galaxies: the largely quiescent, merger-free growth of black holes over cosmic time","2018","Monthly Notices of the Royal Astronomical Society",
"98116032","In quest of axionic hairs in quasars","2018","Journal of Cosmology and Astroparticle Physics",
"116114166","Stellar tidal disruption events in general relativity","2019","General Relativity and Gravitation",
"66955154","LeMMINGs: I. The eMERLIN legacy survey of nearby galaxies. 1.5-GHz parsec-scale radio structures and cores","2018","Monthly Notices of the Royal Astronomical Society",
"137583702","AGN outflows and feedback twenty years on","2018","Nature Astronomy",
"351894857","Multi-scale simulations of black hole accretion in barred galaxies: Self-gravitating disk models","2018","Astronomy and Astrophysics",
"235921624","Circumnuclear star formation in Mrk 42 mapped with Gemini Near-infrared Integral Field Spectrograph","2018","Monthly Notices of the Royal Astronomical Society",
"120664589","Looking at cosmic near-infrared background radiation anisotropies","2018","Reviews of Modern Physics",
"296701896","The Active Trinity in the Centers of Galaxies","2018",,
"356217045","\(M_{\bullet } - \sigma \) relation in spherical systems","2018","Journal of Astrophysics and Astronomy",
"318899574","Exploring the dust content of galactic winds with Herschel - II. Nearby dwarf galaxies","2018","Monthly Notices of the Royal Astronomical Society",
"216647068","PROBING THE $\mathcal M_{\rm BH}$-σ*RELATION IN THE NON-LOCAL UNIVERSE USING RED QSOs","2012","The Astrophysical Journal",
"170348462","Reverberation Mapping: Masses and Distance and Size, Oh My!","2014",,
"86025009","Multi-wavelength campaign on NGC 7469: III. Spectral energy distribution and the AGN wind photoionisation modelling, plus detection of diffuse X-rays from the starburst with Chandra HETGS","2018","Astronomy and Astrophysics",
"444976436","Cosmic Star-Formation History","2014","Annual Review of Astronomy and Astrophysics",
"11664646","Outflows in the inner kiloparsec of NGC 1566 as revealed by molecular (ALMA) and ionized gas (Gemini-GMOS/IFU) kinematics","2019","Astronomy and Astrophysics",
"254519789","Science case for 1mas spectro-imaging in the near-infrared","2008",,
"34578836","Kinematics of 10 Early‐Type Galaxies fromHubble Space Telescopeand Ground‐based Spectroscopy","2003","The Astrophysical Journal",
"486479087","Scientific discovery with the James Webb Space Telescope","2018","Contemporary Physics",
"143223470","Modeling optical and UV polarization of AGNs: V. Dilution by interstellar polarization and the host galaxy","2018","Astronomy and Astrophysics",
"287513605","Disentangling the AGN and star formation connection using XMM-Newton","2018","Astronomy and Astrophysics",
"91398252","Status of MagAO and review of astronomical science with visible light adaptive optics","2018","arXiv: Instrumentation and Methods for Astrophysics",
"34704798","Growth and Feedback from the First Black Holes","2018","arXiv: Astrophysics of Galaxies",
"94769747","A multimessenger view of galaxies and quasars from now to mid-century","2018","Frontiers in Astronomy and Space Sciences",
"447834240","The XXL Survey: XXXIV. Double Irony in XXL-North: A tale of two radio galaxies in a supercluster at z = 0.14","2018","Astronomy and Astrophysics",
"372629298","Signatures of multiple episodes of AGN activity in the core of Abell 1795","2018","Astronomy and Astrophysics",
"304574333","Probing the nature and origin of dust in the reddened quasar IC 4329A with global modelling from X-ray to infrared","2018","Astronomy and Astrophysics",
"324477316","NuSTAR observations of heavily obscured Swift/BAT AGNs: Constraints on the Compton-thick AGNs fraction","2019","Astronomy and Astrophysics",
"165245599","Massive galaxies on the road to quenching : ALMA observations of powerful high redshift radio galaxies.","2019","Astronomy and Astrophysics",
"45075977","Novel constraints on fermionic dark matter from galactic observables II: Galaxy scaling relations","2019","Physics of the Dark Universe",
"425706606","INO: Interplanetary network of optical lattice clocks","2019","International Journal of Modern Physics D",
"228594836","X-rays across the galaxy population – III. The incidence of AGN as a function of star formation rate","2019","Monthly Notices of the Royal Astronomical Society",
"429215642","LoTSS/HETDEX: Optical quasars I. Low-frequency radio properties of optically selected quasars","2019","Astronomy and Astrophysics",
"346107277","HST/COS observations of the newly discovered obscuring outflow in NGC 3783","2019","Astronomy and Astrophysics",
"93376864","LoTSS/HETDEX: Disentangling star formation and AGN activity in gravitationally-lensed radio-quiet quasars","2019","Astronomy and Astrophysics",
"483674471","A Review of the Theory of Galactic Winds Driven by Stellar Feedback","2018","arXiv: Astrophysics of Galaxies",
"54354248","The VLA-COSMOS 3 GHz Large Project: Star formation properties and radio luminosity functions of AGN with moderate-to-high radiative luminosities out to z∼ 6","2018","Astronomy and Astrophysics",
"467610254","Very High-Energy Emission from the Direct Vicinity of Rapidly Rotating Black Holes","2018","arXiv: High Energy Astrophysical Phenomena",
"230324805","Observational constraints on the feeding of supermassive black holes","2019","Nature Astronomy",
"345055769","Spatially resolved rotation of the broad-line region of a quasar at sub-parsec scale","2018","arXiv: Astrophysics of Galaxies",
"353894732","A deep X-ray view of the bare AGN Ark 120. V. Spin determination from disc-Comptonisation efficiency method","2019","Astronomy and Astrophysics",
"121307706","X-ray emission of z > 2.5 active galactic nuclei can be obscured by their host galaxies","2019","Astronomy and Astrophysics",
"150910736","What shapes a galaxy? – unraveling the role of mass, environment, and star formation in forming galactic structure","2019","Monthly Notices of the Royal Astronomical Society",
"184372170","Effect of richness on AGN and star formation activities in SDSS galaxy groups","2019","Monthly Notices of the Royal Astronomical Society",
"229479290","The linear bias of radio galaxies at z~0.3 via cosmic microwave background lensing","2019","Monthly Notices of the Royal Astronomical Society",
"380655360","The interplay between active galactic nuclei and star formation activities of type 1 active galactic nuclei probed by polycyclic aromatic hydrocarbon 3.3 μm emission feature with AKARI","2019","Publications of the Astronomical Society of Japan",
"67644448","Spin dynamics of a millisecond pulsar orbiting closely around a massive black hole","2019","Monthly Notices of the Royal Astronomical Society",
"11916410","Hidden or missing outflows in highly obscured galaxy nuclei","2019","Astronomy and Astrophysics",
"272429998","The basic parameters ofγ-ray-loud blazars","2005","Astronomy and Astrophysics",
"330129030","Evident black hole-bulge coevolution in the distant universe","2019","Monthly Notices of the Royal Astronomical Society",
"141473014","Where is the wind","2019","Nature Astronomy",
"8106054","Final verdict from XMM-Newton: the X-ray obscured Seyfert galaxy NGC 5506 has a broad Fe Kα line: Broad Kα Fe line in NGC 5506","2010","Monthly Notices of the Royal Astronomical Society",
"406961671","Supermassive Black Hole Spin and Reverberation","2019","arXiv: High Energy Astrophysical Phenomena",
"167164915","WISDOM project { IV. A molecular gas dynamical measurement of the supermassive black hole mass in NGC 524","2019","Monthly Notices of the Royal Astronomical Society",
"52768671","Spotting the differences between active and non-active twin galaxies on kpc-scales: a pilot study","2019","Monthly Notices of the Royal Astronomical Society",
"271392388","Feedback by supermassive black holes in galaxy evolution: impacts of accretion and outflows on the star formation rate","2019","Monthly Notices of the Royal Astronomical Society",
"19691642","Automatic detection of tidal disruption events and other long‐duration transients in XMM‐Newton data","2019","Astronomische Nachrichten",
"368442093","Relation between winds and jets in radio-loud AGN","2019","Astronomy and Astrophysics",
"452521236","Deeper, Wider, Sharper: Next-Generation Ground-Based Gravitational-Wave Observations of Binary Black Holes.","2019","arXiv: High Energy Astrophysical Phenomena",
"131990730","Ionization-driven intrinsic absorption line variability of BAL quasars in the Stripe 82 region","2019","Monthly Notices of the Royal Astronomical Society",
"55944221","Cosmological mass transport on galactic nuclei and the growth of high-z quasars","2019","Astronomische Nachrichten",
"402737689","Probing Boson Stars with Extreme Mass Ratio Inspirals","2019","arXiv: High Energy Physics - Phenomenology",
"211961406","80 minute light echo signalling a 10,000 solar mass black hole in a bulgeless dwarf galaxy.","2019","arXiv: Astrophysics of Galaxies",
"453239062","Evolution of the M BH –σ and M BH – L bulge Relations","2009",,
"282603971","The $$M-\sigma $$ M - σ relation between supermassive black holes and their host galaxies","2019","General Relativity and Gravitation",
"353426303","X-Ray Observations of Powerful AGN Outflows: Implications for Feedback","2014","Space Science Reviews",
"220393701","Decoding signatures of extra dimensions and estimating spin of quasars from the continuum spectrum.","2019","arXiv: General Relativity and Quantum Cosmology",
"483881650","Black hole shadow as a standard ruler in cosmology","2019","arXiv: General Relativity and Quantum Cosmology",
"43912916","Does black hole continuum spectrum signal higher curvature gravity in higher dimensions","2019","arXiv: General Relativity and Quantum Cosmology",
"298382336","Galaxy formation and evolution science in the era of the Large Synoptic Survey Telescope","2019",,
"312359283","Nuclear kinematics in nearby AGN – I. An ALMA perspective on the morphology and kinematics of the molecular CO(2–1) emission","2019","Monthly Notices of the Royal Astronomical Society",
"418373148","The impact of the warm outflow in the young (GPS) radio source and ULIRG PKS 1345+12 (4C 12.50): Impact of the warm outflow in PKS 1345+12","2010","Monthly Notices of the Royal Astronomical Society",
"409903384","A LARGE SYSTEMATIC SEARCH FOR CLOSE SUPERMASSIVE BINARY AND RAPIDLY RECOILING BLACK HOLES","2012","Astrophysical Journal Supplement Series",
"137435484","Dark matter haloes determine the masses of supermassive black holes: The masses of supermassive black holes","2010","Monthly Notices of the Royal Astronomical Society",
"405336257","Tracing the history of recent bulge star formation in Active Galactic Nuclei: Bulge star formation history in AGNs","2010","Monthly Notices of the Royal Astronomical Society",
"170130445","C iv black hole mass measurements with the Australian Dark Energy Survey (OzDES)","2019","Monthly Notices of the Royal Astronomical Society",
"300352700","QSO2 outflow characterization using data obtained with OSIRIS at the Gran Telescopio Canarias","2019","Astronomy and Astrophysics",
"362873807","Constraints on black hole duty cycles and the black hole-halo relation from SDSS quasar clustering: Black hole duty cycles and clustering","2010","Monthly Notices of the Royal Astronomical Society",
"373425532","LIINUS/SERPIL: a design study for interferometric imaging spectroscopy at the LBT","2006","arXiv: Astrophysics",
"234696982","Excavating black hole continuum spectrum: Possible signatures of scalar hairs and of higher dimensions","2017","arXiv: General Relativity and Quantum Cosmology",
"418540612","A Review of the Theory of Galactic Winds Driven by Stellar Feedback","2018","arXiv: Astrophysics of Galaxies",
"73289873","AGN have underweight black holes and reach Eddington: AGN black holes: underweight and Eddington","2010","Monthly Notices of the Royal Astronomical Society",
"213171826","Probing the M-sigma Relation in the Non-Local Universe Using Red QSOs","2012","arXiv: Cosmology and Nongalactic Astrophysics",
"92315698","Accretion and Outflow in Active Galaxies","2010","arXiv: Cosmology and Nongalactic Astrophysics",
"93589193","The Sydney-AAO Multi-object Integral field spectrograph: The Sydney-AAO Multi-object IFS","2012","Monthly Notices of the Royal Astronomical Society",
"225016553","Evidence of different star formation histories for high- and low-luminosity radio galaxies: Star formation histories of radio galaxies","2010","Monthly Notices of the Royal Astronomical Society",
"163494121","Do all QSOs have the same black hole mass?: Do all QSOs have the same black hole mass?","2011","Monthly Notices of the Royal Astronomical Society",
"36697196","Intermediate-Age Stellar Populations in Classical QSO Host Galaxies","2013","arXiv: Cosmology and Nongalactic Astrophysics",
"4953060","Ultrahigh energy cosmic ray nuclei from remnants of dead quasars","2017","arXiv: High Energy Astrophysical Phenomena",
"209228734","Supermassive black holes: connecting the growth to the cosmic star formation rate: Supermassive black holes","2011","Monthly Notices of the Royal Astronomical Society",
"44658032","Mass and Mean Velocity Dispersion Relations for Supermassive Black Holes in Galactic Bulges","2008","arXiv: Astrophysics",
"492702016","The Nuclear to Host Galaxy Relation of High-Redshift Quasars","2007","The Astrophysical Journal",
"254945260","AGN population in the deepest hard X-ray extragalactic survey","2008","arXiv: Astrophysics",
"339070775","Separating line emission from star formation, shocks, and AGN ionization in NGC 1068","2019","Monthly Notices of the Royal Astronomical Society",
"76823950","GASP XVIII: star formation quenching due to AGN feedback in the central region of a jellyfish galaxy","2019","Monthly Notices of the Royal Astronomical Society",
"214545764","Novel constraints on fermionic dark matter from galactic observables II: galaxy scaling relations","2018","arXiv: Astrophysics of Galaxies",
"251985500","The quasar mass-luminosity plane - III. Smaller errors on virial mass estimates: Smaller errors on viral mass estimates","2010","Monthly Notices of the Royal Astronomical Society",
"312787303","The evolution of radio-loud active galactic nuclei as a function of black hole spin: Evolution of radio-loud AGN","2010","Monthly Notices of the Royal Astronomical Society",
"232257994","A universal minimal mass scale for present-day central black holes","2017","arXiv: Astrophysics of Galaxies",
"188155320","Stellar Relaxation Processes Near the Galactic Massive Black Hole","2007","arXiv: Astrophysics",
"348381703","The evolution of M*/MBH between z= 2 and z= 0: Evolution of M*/MBH","2010","Monthly Notices of the Royal Astronomical Society",
"65981718","QUASAR HOST GALAXIES AND THE MSMBH–σ* RELATION","2017","The Astronomical Journal",
"28839319","The optical morphologies of the 2 Jy sample of radio galaxies: evidence for galaxy interactions: The optical morphologies of the 2 Jy sample","2010","Monthly Notices of the Royal Astronomical Society",
"357076160","A 10,000-solar-mass black hole in the nucleus of a bulgeless dwarf galaxy","2019","Nature Astronomy",
"158024599","The growth of massive black holes in galaxy merger simulations with feedback by radiation pressure: BH growth with feedback by radiation pressure","2010","Monthly Notices of the Royal Astronomical Society",
"438978989","Primordial-black-hole mergers in dark-matter spikes","2017","arXiv: Cosmology and Nongalactic Astrophysics",
"395290980","Searching for intermediate mass black holes: understanding the data first","2015","arXiv: Astrophysics of Galaxies",
"3697099","Adaptive optics imaging of low and intermediate redshift quasars","2001","arXiv: Astrophysics",
"401142445","Discovering AGN-driven winds through their infrared emission – II. Mass outflow rate and energetics","2019","Monthly Notices of the Royal Astronomical Society",
"82215774","A multimessenger view of galaxies and quasars from now to mid-century","2018","arXiv: Astrophysics of Galaxies",
"322062660","H2O megamasers: Accretion disks, jet interaction, outflows or massive star formation?","2004","arXiv: Astrophysics",
"314572239","eLISA: Astrophysics and cosmology in the millihertz regime","2012","arXiv: Cosmology and Nongalactic Astrophysics",
"234475298","A 10,000-solar-mass black hole in the nucleus of a bulgeless dwarf galaxy.","2019","arXiv: Astrophysics of Galaxies",
"38930468","Mass of the black hole in the Seyfert 1.5 galaxy H 0507+164 from reverberation mapping: The black hole mass in H 0507+164","2011","Monthly Notices of the Royal Astronomical Society",
"455075958","On The Parent Population of Radio Galaxies and the FRI - FRII Dichotomy","2001","arXiv: Astrophysics",
"209393760","Feedback by supermassive black holes in galaxy evolution: impacts of accretion and outflows on the star formation rate","2019","Monthly Notices of the Royal Astronomical Society",
"332761426","Do Nuclear Star Clusters and Black Holes Follow the Same Host-Galaxy Correlations?","2011","arXiv: Cosmology and Nongalactic Astrophysics",
"203901629","Supermassive black holes in the early universe","2019","Contemporary Physics",
"260842527","The M 31 double nucleus probed with OASIS and HST - A natural $\vec m$ = 1 mode?","2001","Astronomy and Astrophysics",
"429305725","The near-infrared radius-luminosity relationship for active galactic nuclei: Near-IR radius-luminosity relationship","2011","Monthly Notices of the Royal Astronomical Society",
"262939683","A Theoretical Model for the [ITAL]M[/ITAL][TINF][CLC]bh[/CLC][/TINF]-σ Relation for Supermassive Black Holes in Galaxies","2001","The Astrophysical Journal",
"431925212","Dark Matter: the Connection with Gamma-Ray Astrophysics","2006","arXiv: Astrophysics",
"472324902","An excess of star-forming galaxies in the fields of high-redshift QSOs: Galaxy formation around high-redshift QSOs","2010","Monthly Notices of the Royal Astronomical Society",
"155576989","Quasars in the 4D Eigenvector 1 Context: A stroll down memory lane","2015","arXiv: Astrophysics of Galaxies",
"300785503","Herschel-ATLAS: the link between accretion luminosity and star formation in quasar host galaxies★: H-ATLAS: quasar hosts with Herschel","2011","Monthly Notices of the Royal Astronomical Society",
"102075112","The [ITAL]M[/ITAL][TINF]BH[/TINF]-σ[TINF][ITAL]c[/ITAL][/TINF] Relation as a Constraint on the Formation of Elliptical Galaxies","2001","The Astrophysical Journal",
"22772973","The First Galaxies","2011","Annual Review of Astronomy and Astrophysics",
"237747694","Intermediate-mass black holes in globular clusters: Forming IMBHs in globular clusters","2012","Monthly Notices of the Royal Astronomical Society",
"496879061","Dynamical delays between starburst and AGN activity in galaxy nuclei: Dynamical AGN-starburst delays","2012","Monthly Notices of the Royal Astronomical Society",
"102564895","An ALMA survey of the SCUBA-2 Cosmology Legacy Survey UKIDSS/UDS field: source catalogue and properties","2019","Monthly Notices of the Royal Astronomical Society",
"472163323","Seoul National University AGN Monitoring Project. I. Strategy and Sample","2019","arXiv: Astrophysics of Galaxies",
